no,category,product_name,roast_level,grind_type,size,reference_image,online_image_url,product_page_url,new_image_filename,status,designer_notes
19,Decaffeinated,Decaf Mocha Java,Medium Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Decaf-Mocha-Java.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Decaf-Mocha-Java.jpg,https://jeremiahspick.com/product/decaf-mocha-java/,,,
20,Decaffeinated,Decaf Mocha Java,Medium Roast,Ground,1lb Bag,reference-images/1-lb-Decaf-Mocha-Java.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Decaf-Mocha-Java.jpg,https://jeremiahspick.com/product/decaf-mocha-java/,,,
21,Decaffeinated,Decaf Mocha Java,Medium Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/decaf-mocha-java/,,,
22,Decaffeinated,Decaf Mocha Java,Medium Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Decaf-Mocha-Java.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Decaf-Mocha-Java.jpg,https://jeremiahspick.com/product/decaf-mocha-java/,,,
23,Decaffeinated,Decaf Mocha Java,Medium Roast,Whole Bean,1lb Bag,reference-images/1-lb-Decaf-Mocha-Java.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Decaf-Mocha-Java.jpg,https://jeremiahspick.com/product/decaf-mocha-java/,,,
24,Decaffeinated,Decaf Mocha Java,Medium Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/decaf-mocha-java/,,,
25,Decaffeinated,Decaf Private Reserve,Dark Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Decaf-Private-Reserve.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Decaf-Private-Reserve.jpg,https://jeremiahspick.com/product/decaf-private-reserve/,,,
26,Decaffeinated,Decaf Private Reserve,Dark Roast,Ground,1lb Bag,reference-images/1-lb-Decaf-Private-Reserve.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Decaf-Private-Reserve.jpg,https://jeremiahspick.com/product/decaf-private-reserve/,,,
27,Decaffeinated,Decaf Private Reserve,Dark Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/decaf-private-reserve/,,,
28,Decaffeinated,Decaf Private Reserve,Dark Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Decaf-Private-Reserve.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Decaf-Private-Reserve.jpg,https://jeremiahspick.com/product/decaf-private-reserve/,,,
29,Decaffeinated,Decaf Private Reserve,Dark Roast,Whole Bean,1lb Bag,reference-images/1-lb-Decaf-Private-Reserve.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Decaf-Private-Reserve.jpg,https://jeremiahspick.com/product/decaf-private-reserve/,,,
30,Decaffeinated,Decaf Private Reserve,Dark Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/decaf-private-reserve/,,,
31,Decaffeinated,Organic Water Process Decaf,Dark Roast,Ground,10oz Bag,reference-images/10-oz-Organic-Water-Pressed-Decaf-Ground.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Organic-Water-Pressed-Decaf-Ground.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
32,Decaffeinated,Organic Water Process Decaf,Dark Roast,Ground,1lb Bag,reference-images/1-lb-Organic-Water-Processed-Decaf.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Organic-Water-Processed-Decaf.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
33,Decaffeinated,Organic Water Process Decaf,Dark Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
34,Decaffeinated,Organic Water Process Decaf,Dark Roast,Whole Bean,10oz Bag,reference-images/10-oz-Organic-Water-Pressed-Decaf.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/05/10-oz-Organic-Water-Pressed-Decaf.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
35,Decaffeinated,Organic Water Process Decaf,Dark Roast,Whole Bean,1lb Bag,reference-images/1-lb-Organic-Water-Processed-Decaf.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Organic-Water-Processed-Decaf.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
36,Decaffeinated,Organic Water Process Decaf,Dark Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/organic-water-process-decaf/,,,
,── Flavored-Coffees (38 designs) ──,,,,,,,,,,
1,Flavored-Coffees,Chocatal,Medium Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Chocotal.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Chocotal.jpg,https://jeremiahspick.com/product/chocatal/,,,
2,Flavored-Coffees,Chocatal,Medium Roast,Ground,1lb Bag,reference-images/1-lb-Premium-Chocatal.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Premium-Chocatal.jpg,https://jeremiahspick.com/product/chocatal/,,,
3,Flavored-Coffees,Chocatal,Medium Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/chocatal/,,,
4,Flavored-Coffees,Chocolate Raspberry,Medium Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Chocolate-Raspberry.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Chocolate-Raspberry.jpg,https://jeremiahspick.com/product/chocolate-raspberry/,,,
5,Flavored-Coffees,Chocolate Raspberry,Medium Roast,Ground,1lb Bag,reference-images/1-lb-Chocolate-Raspberry.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Chocolate-Raspberry.jpg,https://jeremiahspick.com/product/chocolate-raspberry/,,,
6,Flavored-Coffees,Chocolate Raspberry,Medium Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/chocolate-raspberry/,,,
7,Flavored-Coffees,Chocolate Raspberry,Medium Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Chocolate-Raspberry.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Chocolate-Raspberry.jpg,https://jeremiahspick.com/product/chocolate-raspberry/,,,
8,Flavored-Coffees,Chocolate Raspberry,Medium Roast,Whole Bean,1lb Bag,reference-images/1-lb-Chocolate-Raspberry.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Chocolate-Raspberry.jpg,https://jeremiahspick.com/product/chocolate-raspberry/,,,
9,Flavored-Coffees,Chocolate Raspberry,Medium Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/chocolate-raspberry/,,,
10,Flavored-Coffees,Cookie Dough,Medium Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Cookie-Dough.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Cookie-Dough.jpg,https://jeremiahspick.com/product/cookie-dough/,,,
11,Flavored-Coffees,Cookie Dough,Medium Roast,Ground,1lb Bag,reference-images/1-lb-Cookie-Dough.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Cookie-Dough.jpg,https://jeremiahspick.com/product/cookie-dough/,,,
12,Flavored-Coffees,Cookie Dough,Medium Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/cookie-dough/,,,
13,Flavored-Coffees,Cookie Dough,Medium Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Cookie-Dough.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Cookie-Dough.jpg,https://jeremiahspick.com/product/cookie-dough/,,,
14,Flavored-Coffees,Cookie Dough,Medium Roast,Whole Bean,1lb Bag,reference-images/1-lb-Cookie-Dough.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Cookie-Dough.jpg,https://jeremiahspick.com/product/cookie-dough/,,,
15,Flavored-Coffees,Cookie Dough,Medium Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/cookie-dough/,,,
16,Flavored-Coffees,Hazelnut,Medium Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Hazelnut.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Hazelnut.jpg,https://jeremiahspick.com/product/hazelnut/,,,
17,Flavored-Coffees,Hazelnut,Medium Roast,Ground,1lb Bag,reference-images/1-lb-Hazelnut.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Hazelnut.jpg,https://jeremiahspick.com/product/hazelnut/,,,
18,Flavored-Coffees,Hazelnut,Medium Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/hazelnut/,,,
19,Flavored-Coffees,Hazelnut,Medium Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Hazelnut.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Hazelnut.jpg,https://jeremiahspick.com/product/hazelnut/,,,
20,Flavored-Coffees,Hazelnut,Medium Roast,Whole Bean,1lb Bag,reference-images/1-lb-Hazelnut.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Hazelnut.jpg,https://jeremiahspick.com/product/hazelnut/,,,
21,Flavored-Coffees,Hazelnut,Medium Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/hazelnut/,,,
22,Flavored-Coffees,Kona Macadamia Nut,Medium Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Kona-Macadamia.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-Kona-Macadamia.jpg,https://jeremiahspick.com/product/kona-macadamia-nut/,,,
23,Flavored-Coffees,Kona Macadamia Nut,Medium Roast,Ground,1lb Bag,reference-images/1-lb-Kona-Macadamia-Nut.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Kona-Macadamia-Nut.jpg,https://jeremiahspick.com/product/kona-macadamia-nut/,,,
24,Flavored-Coffees,Kona Macadamia Nut,Medium Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/kona-macadamia-nut/,,,
25,Flavored-Coffees,Kona Macadamia Nut,Medium Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Kona-Macadamia.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-Kona-Macadamia.jpg,https://jeremiahspick.com/product/kona-macadamia-nut/,,,
26,Flavored-Coffees,Kona Macadamia Nut,Medium Roast,Whole Bean,1lb Bag,reference-images/1-lb-Kona-Macadamia-Nut.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Kona-Macadamia-Nut.jpg,https://jeremiahspick.com/product/kona-macadamia-nut/,,,
27,Flavored-Coffees,Kona Macadamia Nut,Medium Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/kona-macadamia-nut/,,,
28,Flavored-Coffees,Organic Chocatal,Medium Roast,Ground,10oz Bag,reference-images/10-oz-Organic-Chocatal-Ground.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Organic-Chocatal-Ground.jpg,https://jeremiahspick.com/product/organic-chocatal/,,,
29,Flavored-Coffees,Organic Chocatal,Medium Roast,Ground,1lb Bag,reference-images/1-lb-Organic-Chocatal.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Organic-Chocatal.jpg,https://jeremiahspick.com/product/organic-chocatal/,,,
30,Flavored-Coffees,Organic Chocatal,Medium Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/organic-chocatal/,,,
31,Flavored-Coffees,Pumpkin Spice,,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-Pumpkin-Spice.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2019/10/10-oz-Premium-Ground-Pumpkin-Spice.jpg,https://jeremiahspick.com/product/pumpkin-spice/,,,
32,Flavored-Coffees,Pumpkin Spice,,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-Pumpkin-Spice.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2019/10/10-oz-Premium-Whole-Bean-Pumpkin-Spice.jpg,https://jeremiahspick.com/product/pumpkin-spice/,,,
33,Flavored-Coffees,Vanilla,Medium Roast,Ground,10oz Bag,reference-images/10-oz-Premium-Ground-French-Vanilla.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Ground-French-Vanilla.jpg,https://jeremiahspick.com/product/vanilla/,,,
34,Flavored-Coffees,Vanilla,Medium Roast,Ground,1lb Bag,reference-images/1-lb-Vanilla.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Vanilla.jpg,https://jeremiahspick.com/product/vanilla/,,,
35,Flavored-Coffees,Vanilla,Medium Roast,Ground,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/vanilla/,,,
36,Flavored-Coffees,Vanilla,Medium Roast,Whole Bean,10oz Bag,reference-images/10-oz-Premium-Whole-Bean-French-Vanilla.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/10-oz-Premium-Whole-Bean-French-Vanilla.jpg,https://jeremiahspick.com/product/vanilla/,,,
37,Flavored-Coffees,Vanilla,Medium Roast,Whole Bean,1lb Bag,reference-images/1-lb-Vanilla.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Vanilla.jpg,https://jeremiahspick.com/product/vanilla/,,,
38,Flavored-Coffees,Vanilla,Medium Roast,Whole Bean,5lb Bag,reference-images/5-lb-blue-orange-bags.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/5-lb-blue-orange-bags.jpg,https://jeremiahspick.com/product/vanilla/,,,
,── Pick-of-the-Harvest (12 designs) ──,,,,,,,,,,
1,Pick-of-the-Harvest,Pick of the Harvest: Organic Chanchamayo Peru,,Ground,10 oz. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
2,Pick-of-the-Harvest,Pick of the Harvest: Organic Chanchamayo Peru,,Ground,1 lb. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
3,Pick-of-the-Harvest,Pick of the Harvest: Organic Chanchamayo Peru,,Ground,5 lb. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
4,Pick-of-the-Harvest,Pick of the Harvest: Organic Chanchamayo Peru,,Whole Beans,10 oz. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
5,Pick-of-the-Harvest,Pick of the Harvest: Organic Chanchamayo Peru,,Whole Beans,1 lb. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
6,Pick-of-the-Harvest,Pick of the Harvest: Organic Chanchamayo Peru,,Whole Beans,5 lb. Bag,reference-images/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/1-lb-Pick-of-the-Harvest-Chanchamayo.jpg,https://jeremiahspick.com/product/organic-chancamayo/,,,
7,Pick-of-the-Harvest,Pick of the Harvest: Organic Maria Elena Sol,,Whole Bean,1lb Bag,reference-images/PICK-OF-THE-HARVEST-ORGANIC-MARIA-ELENA-SOL-1-LB.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2018/07/PICK-OF-THE-HARVEST-ORGANIC-MARIA-ELENA-SOL-1-LB.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-maria-elena-sol/,,,
8,Pick-of-the-Harvest,Pick of the Harvest: Organic San Juan Intibuca,,Whole Bean,1lb Bag,reference-images/1-lb-Pick-of-the-Harvest-San-Juan.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Pick-of-the-Harvest-San-Juan.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-san-juan-intibuca/,,,
9,Pick-of-the-Harvest,Pick of the Harvest: Organic Santa Rosa,,Whole Bean,1lb Bag,reference-images/1-lb-Pick-of-the-Harvest-Organic-Santa-Rosa.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Pick-of-the-Harvest-Organic-Santa-Rosa.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-santa-rosa/,,,
10,Pick-of-the-Harvest,Pick of the Harvest: Organic Sierra Madre de Chiapas,,Whole Bean,1lb Bag,reference-images/1-lb-Pick-of-the-Harvest-Organic-Sierra-Madre.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Pick-of-the-Harvest-Organic-Sierra-Madre.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-sierra-madre/,,,
11,Pick-of-the-Harvest,Pick of the Harvest: Organic Veracruz,,Whole Bean,1lb Bag,reference-images/1-lb-Pick-of-the-Harvest-Organic-Vera-Cruz.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Pick-of-the-Harvest-Organic-Vera-Cruz.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-veracruz/,,,
12,Pick-of-the-Harvest,Pick of the Harvest: Organic Vilcabamba,,Whole Bean,1lb Bag,reference-images/1-lb-Pick-of-the-Harvest-Vilcabamba.jpg,https://s3-us-west-1.amazonaws.com/jeremiahspick/wp-media-folder-media/wp-content/uploads/2021/09/1-lb-Pick-of-the-Harvest-Vilcabamba.jpg,https://jeremiahspick.com/product/pick-of-the-harvest-organic-vilcabamba/,,,
